  -9.0219076e-02   2.9246916e-01  -1.6785501e-01  -1.4426581e-02  -3.6132300e-02   1.6923797e-01  -2.6721783e-01  -3.1150943e-01   9.1100872e-01
  -1.7939523e-01   1.9327288e-01   1.0976439e-02   6.3408751e-02   3.0846036e-01  -1.5393508e-02   9.0735108e-02   2.3925180e-01   9.8817372e-01
   2.0498540e-01  -6.9561706e-02  -2.4464382e-01   8.2654112e-02   3.7118078e-02   1.4854652e-01   5.5891621e-02  -1.3355522e-01   8.5604309e-01
   1.1904319e-01   1.7718824e-01  -1.2152356e-02  -4.4604161e-02  -7.6756807e-02   3.1177683e-01   3.4270884e-02  -3.0880504e-01   7.7620189e-01
   1.9265220e-01  -2.2715841e-01  -4.1132820e-02  -7.8129445e-02  -1.1370665e-01  -1.4333286e-01  -1.7734909e-01  -1.7524678e-01   9.1518951e-01
   1.8017049e-01  -1.8798557e-01  -1.6891887e-01   6.4144066e-02   2.7734830e-01  -2.2101757e-02   3.7013662e-02   1.8467273e-01   1.0021414e+00
   2.5841876e-01  -2.8789758e-01  -2.7625825e-01  -1.2528222e-01  -1.0235371e-01  -1.2797069e-01   5.3268053e-02  -9.9042770e-02   9.4649617e-01
   3.0648111e-01  -1.3675630e-02   2.0149009e-01  -1.2293659e-01   7.7275352e-02  -6.9001234e-02  -7.7739783e-02  -1.9605152e-01   8.8916726e-01
   7.2636561e-02   1.1827585e-01  -1.9299529e-01  -2.8395185e-01   3.2434123e-02   1.7226325e-01  -2.9830101e-01  -1.3546418e-01   9.6531963e-01
  -2.0227255e-02  -1.3767093e-01  -2.9163184e-01  -2.9949710e-01  -2.6018718e-01  -6.3282948e-02  -1.9143708e-01   2.7990147e-01   9.4726422e-01
  -3.9153802e-02   2.6180011e-01   5.6481050e-02  -1.8799781e-01   1.3107434e-01   1.4676716e-01   1.3624105e-01   8.3149945e-02   9.1210109e-01
  -2.0845491e-01  -4.0274827e-02  -1.1229232e-01   1.3465997e-01   8.1599722e-02  -6.2889158e-02   2.1056343e-01   1.2071473e-01   9.2868869e-01
   2.4999832e-03  -1.9996708e-01   1.7181282e-01   2.6744557e-02  -1.7282318e-01  -1.4630249e-01   2.4966479e-01   1.1991902e-02   8.4338385e-01
  -8.0124020e-02   2.9141249e-02  -9.3982484e-02   2.4802576e-01   7.7378979e-02  -2.9547609e-01   2.0494792e-01  -1.4234386e-01   9.1846481e-01
  -1.5779561e-01  -3.1148679e-01   2.9183658e-02   3.0374164e-01  -1.1085311e-01   1.6306871e-01   1.1758845e-01   2.6368886e-01   8.5785219e-01
   6.1663620e-02  -8.4509616e-03  -2.2702545e-01  -1.0231993e-01  -1.4373315e-01  -2.9630311e-02   2.4732238e-01   2.8812528e-01   9.2211701e-01
   2.8321209e-01  -3.5323858e-02   1.6173135e-01   1.6755430e-02   1.6162341e-01   2.5995775e-01  -2.0813551e-01   7.0604920e-02   8.7591703e-01
  -1.9566480e-01   7.2925622e-02   1.1286309e-01   1.2180976e-01   1.8362280e-01  -2.1712478e-01  -2.8428842e-01  -2.3681591e-01   9.9003912e-01
   8.0885613e-02  -1.8852880e-01  -3.7467238e-03   1.9479874e-01  -1.5214278e-01   5.7812218e-02  -3.0130909e-01   2.3280925e-01   9.0783230e-01
  -2.3679823e-01   6.8227291e-03  -1.3933419e-01  -1.8551484e-01   1.9272121e-01   2.6949918e-01   1.4550024e-01   2.8550614e-01   9.8561995e-01
  -9.8249261e-02  -3.1268302e-01  -4.6522098e-02  -2.3140656e-01   8.3432698e-02  -7.5585877e-02   6.8193612e-03   3.3005150e-02   1.0116668e+00
  -5.4229932e-02  -7.3425694e-03  -2.6865318e-01   4.1690144e-02  -1.5360709e-01   8.8227418e-02   2.5903071e-01  -8.7710131e-02   8.4277037e-01
   2.4771836e-01  -2.5613255e-01  -1.5697955e-01   1.1109193e-01   8.6423493e-02   6.4776399e-03  -8.9953460e-02  -1.0890505e-01   9.1515527e-01
   1.6391559e-01  -2.0949071e-01  -4.5815731e-02  -2.4066502e-01  -1.5279325e-01   1.7058795e-01  -1.1341866e-01  -7.5241762e-02   8.9120406e-01
  -2.4744830e-01   1.8672116e-01   2.9352460e-01   2.5763442e-01  -5.8330151e-02   5.4286432e-02   9.1053793e-02   2.1690477e-01   8.2089919e-01
  -2.3208485e-02  -2.2844200e-01  -2.8914839e-01  -3.0966406e-01  -1.7793934e-01   7.3552755e-02  -2.4284127e-01   1.4405555e-02   9.7573093e-01
   1.2080356e-01   2.2977617e-01  -3.0150610e-01  -1.6139982e-01   1.6967031e-01   2.9860047e-01   1.2392291e-01   2.1153670e-01   9.6360532e-01
   2.4822468e-01   2.0244872e-01  -2.4093642e-02  -1.9561162e-01  -2.8889744e-01   1.9802966e-01  -1.0359534e-01   2.7109314e-01   8.2926678e-01
  -1.2289663e-01   2.1086420e-01  -3.0469930e-01  -2.8187654e-01   1.4634102e-01   8.1249541e-02  -5.6265120e-02  -3.0352091e-01   9.9079304e-01
  -2.4063484e-01   2.7808103e-01  -2.8516936e-01   2.2683195e-02  -3.1353244e-01   2.2486445e-01  -2.8479662e-02   4.2233513e-02   8.4079031e-01
   1.3666917e-01   2.7459754e-01  -2.7706686e-02  -1.5288324e-01   1.6786569e-01  -3.9223897e-02   1.2104841e-01  -1.8129260e-01   9.3424296e-01
  -1.3388951e-01   1.6120940e-01  -8.2241764e-02  -3.1411472e-01   1.6844666e-01  -1.2990186e-01  -3.4795294e-02  -2.6810092e-01   9.9219728e-01
  -2.7229040e-01   1.3687187e-01   6.3438713e-02  -1.9377101e-01  -1.2023585e-01   1.4639684e-01   1.6004143e-01  -3.0002595e-01   8.4431046e-01
   2.8738379e-01   1.3143243e-01  -4.2097578e-02  -1.3450180e-01  -1.3148696e-01  -3.6255532e-03  -1.5243477e-02  -2.7991306e-01   8.3371673e-01
   1.7488135e-01  -1.8311998e-01  -4.7332940e-02   1.1833173e-01  -1.0503701e-01   1.2224137e-02   1.5683894e-01  -2.7794009e-01   8.2918753e-01
  -4.3233567e-02  -1.9332482e-01  -7.3471054e-02   1.7331287e-01   2.1804801e-01  -9.0858681e-03   1.9583087e-01   2.0923799e-01   9.4936829e-01
  -2.9033840e-01  -1.7506107e-01  -1.8208800e-01  -1.5247915e-02  -2.4912188e-01  -2.4781486e-02   1.9690781e-01  -3.5882326e-02   9.0903396e-01
  -1.9580349e-01   1.6423164e-01   1.8647684e-01   8.2255933e-02   1.2329519e-01   7.2755554e-02   7.5914410e-02   1.1154007e-01   8.7052742e-01
   2.6325267e-01   3.7914686e-02   6.3370373e-02   1.7469878e-01   2.7700002e-02   9.4740303e-02  -2.2144377e-01  -2.4848881e-01   8.5476337e-01
  -1.3145709e-01   1.1713077e-01   6.5945437e-02   2.9824261e-02  -3.0092528e-02   1.4111081e-01  -2.7470887e-01   8.1772862e-02   9.2782741e-01
  -2.3142621e-01   9.4866713e-02  -8.9210264e-03  -1.4182993e-01   3.1291400e-02  -2.5310863e-01  -1.4738887e-01   2.2386442e-01   9.7838342e-01
  -2.8864467e-01  -2.4757782e-01   2.3243732e-01   1.0484844e-01   1.1950715e-02  -2.8024139e-01   2.9526766e-01   1.1796030e-01   9.1730739e-01
  -3.5487512e-03   3.1323712e-01  -3.1061937e-01  -2.4579305e-01  -2.0626500e-01  -1.4126677e-01   1.0384577e-01   2.1378197e-01   9.0968037e-01
   4.6398775e-02  -1.0465503e-01   1.1894607e-01   1.5062630e-01  -2.6253575e-01   1.4512960e-01  -1.3295444e-01   3.0825864e-01   8.2236805e-01
   8.0912234e-02  -2.7352937e-01  -1.8289693e-01   8.0910046e-02   2.4262494e-01   6.0639345e-02  -2.6455632e-01  -2.1163204e-01   1.0006305e+00
   2.1062114e-01   1.9848888e-01  -2.1443058e-01   1.7384842e-01   1.0053154e-02   3.2818121e-02   2.1211269e-01   1.1476020e-02   8.6762209e-01
  -3.7181730e-02   2.5947266e-01   1.0025402e-01   1.8927700e-01  -5.4317647e-02  -8.9505770e-02  -1.0131884e-01  -1.6312681e-02   8.8937932e-01
   2.6360200e-01  -2.0189940e-01  -1.8099206e-01   1.8448973e-03   3.0127650e-02  -1.2891859e-01  -1.2245548e-01  -2.2034580e-01   9.5883143e-01
   8.4923033e-02   2.2523341e-01  -2.4349571e-01   2.1958016e-01  -6.9313975e-02  -2.9245905e-01   2.6231803e-01  -4.2412790e-02   8.8361020e-01
  -2.3829423e-01  -1.2128973e-01  -1.9379928e-01  -2.5928093e-01  -5.7424330e-02  -2.3414221e-02  -1.3202644e-01   3.0977012e-01   1.0066218e+00
  -1.0888694e-01  -2.5118403e-01   1.8726861e-02   2.8268408e-01  -3.3450071e-02  -1.9541402e-01   2.5260211e-01   5.9015959e-02   8.9330422e-01
   2.2903055e-01   2.2188820e-02  -4.5235837e-02  -2.7339811e-01   1.4974392e-01  -1.0239366e-01  -6.4623547e-02  -2.3374099e-01   9.5915306e-01
   2.3712353e-01  -2.9371322e-01  -1.3293476e-02  -1.0867330e-01  -2.9795077e-01   3.4174707e-02   2.3478993e-01  -2.3730911e-01   7.7790219e-01
  -8.9319693e-02   2.6064115e-01   2.5794780e-01   4.9838507e-02   4.0015042e-02   9.1170915e-02   2.7402908e-01   1.1188512e-01   8.2662545e-01
  -1.4310959e-01  -4.1001475e-02  -6.9236755e-02   8.7184327e-02   2.3199042e-01  -1.5933066e-01   3.1922341e-02  -1.0422805e-01   9.9034460e-01
  -3.9558775e-02   1.5363896e-01  -1.6227570e-02   6.8175567e-02  -2.8178330e-01   2.3184150e-02  -6.5237896e-02  -8.7877590e-03   8.4354299e-01
  -1.0333031e-01  -1.7910356e-01  -4.6520418e-02  -2.2624847e-01  -2.9520311e-01   9.8525503e-02  -3.7481072e-02  -4.1010801e-02   8.9592785e-01
  -6.9359726e-05   8.0606541e-02  -2.4040733e-01   2.5780778e-02  -2.7563373e-01   2.9880348e-01   2.5911409e-01  -3.0999282e-03   7.3700793e-01
   9.0908151e-02   9.9375320e-02   1.9051521e-01  -2.4225305e-01   1.6412561e-02  -1.6000522e-01   5.4780270e-02   4.9944136e-02   9.1699297e-01
  -1.7736699e-01   1.3035671e-01   7.7944602e-02  -4.2973964e-02   1.4070915e-02  -4.4861733e-03   2.0534446e-01  -2.2462608e-02   9.0119165e-01
  -2.6381643e-01  -4.1429017e-02  -2.9206332e-02   3.0289813e-01   2.4210122e-01  -8.9129469e-04  -1.2941450e-01   9.0387269e-02   9.7600544e-01
   8.1085319e-02  -1.2055891e-01  -1.5405256e-01   1.7213236e-01   4.4195354e-03   9.9654885e-02   1.6930139e-01  -1.3537507e-01   8.8633703e-01
  -2.1939193e-02   9.3592326e-02   1.3930099e-01   2.5009981e-01   1.3754405e-01  -1.9755060e-01  -2.0622676e-01  -1.0746845e-01   9.1070478e-01
   9.0960829e-02  -3.0338237e-01   1.1682283e-01  -2.3541643e-02   1.1899109e-01  -1.9776462e-01  -2.4813336e-01   1.9353927e-01   9.5345888e-01
   7.9672362e-02  -1.4254310e-01  -5.4041873e-02   1.7627498e-01  -5.4635836e-02  -2.4945597e-02  -2.2736619e-01   9.4067779e-03   9.1242649e-01
   1.0659522e-01   5.6732175e-02   2.6684310e-01   1.3165445e-01  -2.9112782e-01  -1.7218437e-01   8.9737475e-02  -2.3655418e-01   7.4713597e-01
   2.0965769e-01  -2.8987227e-01  -1.0562178e-01  -2.2158436e-01  -2.6891350e-01   1.3245018e-01   2.5327108e-01   2.3359023e-01   8.6382991e-01
   1.0645897e-01   9.8653466e-02  -1.8532804e-01  -1.2434459e-01  -1.3405841e-01  -4.2380295e-02  -1.3105852e-01   2.1681648e-01   9.3729885e-01
  -1.9524289e-01  -6.3798063e-02  -2.3335310e-01  -7.2160047e-02   3.0500987e-02   2.2758882e-01   1.8425745e-01  -2.1286762e-01   9.1784346e-01
   2.6046678e-01   2.8568207e-01  -1.2895027e-03  -1.3914834e-01  -7.7829466e-02  -1.1798830e-01  -1.6711086e-01  -2.0376444e-02   8.9676578e-01
   1.6998107e-01  -1.5170836e-01  -3.0984262e-01  -6.4632308e-02   7.9342192e-02  -5.6122688e-02  -4.8388895e-02  -3.3293797e-02   1.0088211e+00
  -9.2510846e-02  -4.5849132e-02  -2.0923710e-02   8.7531890e-02   2.1229841e-01  -1.4789841e-01  -2.2797878e-01   2.6296495e-01   1.0142856e+00
   2.5857014e-01  -2.6783706e-01   1.9359025e-01   2.5480019e-01  -1.2147962e-01  -1.0038964e-01  -1.5288129e-01   5.9430311e-02   8.4436918e-01
  -2.9090013e-01  -2.6356393e-01   2.3803800e-01  -1.9237384e-01  -3.0113137e-01  -2.1343435e-01  -2.8134973e-01  -1.8123172e-01   9.1299087e-01
  -2.1200388e-01  -7.3279334e-02   2.0058358e-01   1.0010376e-01  -9.1479651e-03  -1.2055218e-01   8.0353300e-02   1.2675496e-01   9.1079180e-01
   4.5129530e-02  -1.0144593e-01   2.7925828e-01  -1.9311026e-01   1.8819014e-01   2.0674783e-01   2.4139717e-01  -2.5756484e-01   8.3715427e-01
   1.1155159e-01   2.5480499e-01  -4.5481432e-02   2.8940295e-01  -4.3824011e-02   2.0935255e-01   1.0942784e-01   2.2235794e-01   7.8700453e-01
  -5.4918201e-02  -1.1164893e-01   2.5721650e-01   1.8165213e-01  -1.6083876e-01   4.5268123e-03   6.5306726e-02  -6.8741864e-02   7.8463083e-01
  -1.0280536e-02   3.0388641e-01   2.0614736e-01   2.7648851e-02  -1.9067219e-01   5.5592210e-02  -6.2335045e-02   1.3326696e-01   8.3709553e-01
   2.6352791e-03  -1.8244823e-01   1.7036551e-01  -2.6146769e-01  -2.0294785e-01   2.8622451e-02  -2.5811814e-01  -1.3773321e-01   8.9787044e-01
   3.0883909e-01  -2.1289646e-01   8.5536906e-02  -2.7652499e-02   1.9676000e-01  -2.3445803e-01  -2.8044983e-01  -1.5656612e-01   9.4745281e-01
   1.1924108e-01   1.2319926e-01   2.5976074e-02   2.0016180e-01   1.0490120e-01   2.7779592e-01   1.2529857e-01  -8.6980897e-03   7.9165308e-01
  -2.5131517e-01   3.0034083e-01  -1.0150003e-01   1.0204241e-01   1.2608436e-02  -1.1895516e-01  -2.3057009e-01   2.0942358e-01   9.7571605e-01
  -2.9691204e-01  -8.2761473e-02  -2.6216775e-02  -2.8281824e-01   1.6664576e-01   3.0249358e-02   2.7722280e-01  -5.8339564e-02   9.9632029e-01
  -9.4889005e-02   1.2514961e-01  -1.7405429e-01  -9.6509869e-02  -2.2866028e-01   9.1267875e-02   3.0165278e-01   2.9216998e-01   8.5180279e-01
  -1.2707308e-01  -2.2093840e-01   1.2055209e-01   2.7706987e-01  -2.9711491e-01   2.1364664e-01  -2.3982696e-02   1.9149940e-01   8.1569074e-01
  -6.2539946e-02   5.0884566e-02  -2.0823782e-01   2.4468249e-01   2.6531448e-01  -8.1265061e-02   3.0331749e-01   2.8285296e-01   9.9157867e-01
   6.8031980e-02   7.5388712e-02  -1.1884314e-01   3.3803072e-02  -3.6207413e-02   1.4259796e-01   3.0885793e-01   5.1656952e-02   8.3474712e-01
  -1.2623891e-01  -2.6039804e-01   2.7886491e-02   1.2827156e-01   3.0266926e-01   2.3711431e-01  -1.9249676e-01  -1.3781013e-01   9.5465066e-01
   1.3434153e-01  -2.7137569e-01  -3.7364673e-02   9.9217261e-02   9.5474251e-02  -2.4427847e-01  -8.0875684e-02  -1.9272740e-01   9.6455435e-01
  -2.9873501e-01  -4.7004073e-02  -2.9783994e-01  -1.2870616e-02  -8.9785116e-02  -1.5490939e-01  -2.2463179e-01  -1.8745650e-01   1.0033945e+00
   5.4106218e-02  -2.0106184e-01   1.7918438e-02  -1.7486685e-01   2.0267189e-01   1.8983215e-01   1.7958761e-01  -1.9220082e-01   9.0058311e-01
   1.8628459e-01  -1.4921037e-01   1.9060379e-01   2.8687369e-01   1.9173525e-01  -9.2621983e-02  -1.1326430e-01  -1.3353841e-01   8.5281089e-01
  -2.6093615e-02  -1.5946838e-01   3.0995820e-01  -2.3037974e-01  -1.5145737e-01   2.7564603e-01   1.7210977e-01  -2.6208861e-02   7.7048328e-01
   1.0942709e-02   2.2175913e-01   7.8568520e-02  -2.9347225e-01  -2.2560751e-01   1.9025815e-01  -1.2967016e-01  -4.1032278e-02   8.4703965e-01
  -1.8321417e-01  -7.9787939e-02  -2.2443840e-01  -8.7677678e-02   1.1689691e-01   1.5567567e-01   2.7061164e-01   2.6425298e-01   9.7654953e-01
   1.0863878e-01  -1.6415151e-01   2.8829851e-01  -1.9178463e-01  -6.5717565e-02   1.2262588e-01  -2.2800263e-01  -2.8390578e-01   8.4338909e-01
  -1.6417219e-03   5.2210730e-02  -1.5948193e-01  -5.0157369e-02   6.8859798e-02   8.8411058e-02   7.4453385e-02  -1.5357743e-01   9.3600975e-01
   5.3594947e-02  -2.5524151e-01  -5.9386037e-03   2.0856859e-01  -3.6110418e-02  -4.8665908e-02  -2.7246440e-01  -4.3403009e-02   9.3427681e-01
  -2.3849387e-01  -3.1351475e-01   9.2533330e-02   2.3191219e-02   4.7903377e-02   1.4281856e-01  -1.2371686e-01   3.4442146e-03   9.7376908e-01
   3.0581667e-01  -1.6319773e-01   1.1932136e-01   2.1732133e-01   2.3601976e-01   1.7472652e-01  -2.0326853e-01   8.1609929e-02   8.8554224e-01
   2.1515928e-01  -2.5393703e-01  -1.5872119e-01   1.0395308e-01   2.0927327e-01  -1.3215746e-01  -1.6630366e-01  -1.2729206e-03   9.8302123e-01
   2.0887080e-01   2.4803507e-01   2.1338287e-01  -2.1443420e-01  -7.1347825e-02  -6.4507180e-02  -3.0472938e-01  -3.1145980e-02   8.7198561e-01
   7.5983272e-02  -1.6803961e-01  -1.1632561e-01   3.9425128e-02  -3.1114468e-01   3.0560860e-01  -1.6232564e-01  -8.1152430e-02   8.2900200e-01
   3.0758973e-01   4.9990741e-02   2.4275309e-01  -2.5792296e-01   8.6561512e-02  -1.4026023e-01  -4.8013195e-02   1.5063551e-01   8.8729708e-01
  -1.4422833e-01   1.3250517e-01   2.7897141e-01  -1.4160478e-01   2.8192676e-01   9.7486582e-02  -1.9677108e-01   2.3566720e-01   9.5451506e-01
   7.3097734e-03   2.5353643e-01   1.5958299e-01   1.1902048e-01   1.9302004e-01  -1.9773851e-01  -2.9115956e-01  -6.1311943e-02   9.4787644e-01
  -2.9506966e-01  -6.9428973e-02  -1.8051403e-01  -1.8907491e-01   7.9295399e-02  -2.1439621e-01  -1.7396158e-01  -2.7433327e-02   1.0455711e+00
   8.2437943e-02  -1.0522932e-01   2.5092946e-01   2.5313072e-01   5.4173631e-02   4.9598508e-02  -2.0609712e-01   1.1387520e-01   8.6196490e-01
   9.2145346e-02   1.2753168e-01   9.7512708e-02   2.3210214e-02   6.2668004e-02  -1.7656319e-01   4.5790137e-02   4.2223809e-02   8.9487067e-01
  -1.1835051e-01   2.3052001e-01   2.4135561e-01  -9.1741412e-02   1.9927827e-01   5.0814279e-02  -9.5365174e-02   2.8393369e-01   9.4294966e-01
   1.3941829e-01   1.3778729e-01   3.9266449e-02  -4.2310451e-03  -2.9625710e-01   1.5070608e-01   3.8100197e-02  -5.6406840e-03   7.7619874e-01
   2.0334784e-01  -1.9105520e-01   2.1675308e-01  -1.1118082e-01   2.3122236e-01   1.6507059e-01   9.3429414e-02   7.3122423e-02   8.8883502e-01
   2.4273397e-01   2.7122667e-01  -2.1852423e-02   3.3061532e-03   4.1102429e-03  -3.1319086e-01   1.0015780e-01  -2.2475483e-02   9.1071347e-01
  -4.2448061e-02   5.5622769e-02   2.9267308e-01   2.7448558e-01  -3.4186434e-02   2.5383988e-01   8.6760822e-02  -1.2601016e-01   7.1344403e-01
  -2.8303374e-01  -8.6087801e-02  -1.4923761e-01   1.6454592e-01  -2.8825259e-01   4.1196488e-03  -1.3818113e-01   2.0900315e-01   9.1075536e-01
   5.1539944e-02   1.3990697e-01   1.1079547e-02   2.9345332e-01   3.0291828e-01   1.2389984e-01  -1.4498539e-01  -2.1290565e-01   9.0258989e-01
  -2.1941277e-01   2.4856779e-01   2.3166392e-01  -2.3053561e-01  -1.1749660e-01   1.3700170e-01  -1.5021899e-01  -3.1213680e-02   8.7641035e-01
  -6.8953357e-02  -1.1086137e-02  -1.1437591e-01   2.2834740e-01   3.9712598e-02  -1.9980068e-01  -1.4662618e-01   3.7649972e-02   9.7712274e-01
  -2.7970641e-01   2.8589882e-01  -2.8945763e-01   6.5234147e-02   1.7536276e-01   3.1255041e-01  -8.0905400e-02   6.6324537e-02   9.8894822e-01
   5.3560930e-02  -2.7870164e-01   1.5594742e-01  -2.5531169e-02  -1.2039427e-01   2.9176153e-01  -9.5754355e-02   7.9412716e-02   8.8241154e-01
  -1.8190791e-01  -2.3867099e-02   2.9163784e-01   3.9200699e-02  -2.8085127e-01   2.3814565e-01  -2.1967914e-01   1.4095927e-01   8.2747606e-01
   7.1782936e-02  -2.6711036e-01   4.4395577e-02  -2.5998823e-01   2.8984076e-01   1.2485231e-01  -1.4753828e-01  -2.8678002e-01   9.9744120e-01
   8.4223775e-02   1.2161558e-02  -2.8594478e-01  -2.9506235e-01   2.5889700e-05  -1.9105332e-01   2.9736582e-01  -8.0430358e-02   9.6296076e-01
  -5.2659377e-02   1.9577688e-01   1.3454243e-01   2.0520215e-01  -1.9319034e-01   3.0294424e-01   1.8168193e-01  -2.7985982e-01   6.2756283e-01
   2.5466138e-01  -8.2181393e-02  -6.3847187e-02  -7.8320741e-03   2.0011350e-01  -3.0959773e-01  -9.9945127e-02  -1.1528074e-02   9.6903681e-01
  -1.2072108e-02  -1.7853605e-01   8.8379937e-02   3.1322176e-01  -8.1466266e-02  -3.0327982e-01  -2.8231815e-01  -2.3023774e-01   9.1530740e-01
   5.0959577e-02   1.9394138e-01   5.6593000e-02   2.6542346e-01  -9.7453182e-02  -3.0409375e-01   1.4044648e-01   2.0813987e-01   8.8357715e-01
   7.9458703e-02  -1.4373183e-01  -1.1570261e-01  -8.9397072e-02   1.3078656e-01  -1.6066781e-01  -1.0876153e-01  -2.7078957e-01   9.8504542e-01
   2.8554630e-01   1.8386997e-01   3.2153984e-02  -1.8698145e-01   2.7145938e-01   1.6908534e-01  -1.7648068e-01  -2.4921317e-01   9.2821669e-01
   7.9774214e-02   2.3197415e-01   5.8077008e-02   2.5213518e-01   1.9693555e-01  -6.7357830e-02   1.8094809e-01  -1.5450482e-01   8.4554648e-01
  -6.6531118e-02   7.3095346e-02  -3.0672966e-01   2.5584781e-01  -8.6224674e-02   1.4693628e-01   1.3288336e-01   7.8044398e-02   8.5339107e-01
   2.1848172e-01   1.5074754e-01   1.4806945e-01  -1.7793976e-01  -2.7557104e-01   2.6630149e-01  -3.0182523e-01  -2.3689252e-01   7.9904516e-01
   1.2878016e-01   2.3358955e-01  -1.6648467e-01   1.6269736e-01  -1.8665040e-01   2.1617895e-01   2.6718931e-01   2.0187029e-01   7.6868552e-01
  -1.4914048e-01   2.0538832e-01  -2.0549103e-01   1.2328777e-02   1.6121385e-01  -2.4645447e-01   5.8195698e-02  -8.6063744e-02   1.0111043e+00
  -2.4136038e-01  -2.0488829e-02   1.7919227e-01  -1.3536363e-01   2.1162207e-01  -2.8450991e-01  -1.9685659e-01  -8.4083832e-02   9.9807984e-01
  -1.1952911e-01  -3.7195765e-02   1.5382645e-01   8.4892470e-02  -1.7900872e-01  -2.5403755e-01   1.5670978e-01  -1.0859706e-01   8.5262029e-01
  -1.9148090e-01   2.7711792e-02  -1.6967111e-01  -1.2363807e-01  -2.1045015e-01  -1.8474829e-01  -8.9944416e-02   7.4620810e-02   9.5941848e-01
   2.8092337e-02   1.6805132e-01   2.7540887e-01  -1.3573881e-01  -2.3061215e-01   8.5585361e-02   3.8589645e-02   2.8160760e-02   8.2035135e-01
   2.8069695e-01   1.4667295e-01  -2.5799917e-02   6.2437843e-02   1.9864765e-01   2.1205166e-01   1.5143965e-01   1.7404065e-01   8.7966270e-01
   2.5803156e-01   2.3868104e-01  -7.9417207e-02   1.0088501e-01  -2.1364454e-01   1.2953756e-01  -7.2114753e-02   2.7846561e-01   8.1968946e-01
   8.2012599e-02  -3.0150821e-01  -2.1644217e-01  -2.5728077e-01   1.1658713e-01   1.4136785e-02  -6.2156705e-03  -1.7318993e-01   1.0143054e+00
  -1.4509787e-01  -5.9548476e-02   2.2077642e-01  -2.9840268e-02  -2.4568478e-01   9.2540151e-02  -1.6589759e-01   1.9664534e-01   8.7428302e-01
